svm_accuracy,knn_accuracy,perplexity,val_perplexity,mean_abs_corr_off_diagonal,mean_abs_cos_sim_off_diagonal,val_loss,training_time,run_id
0.6156405990016639,0.4925124792013311,16.629911422729492,18.156391143798828,0.30755990743637085,0.3344894349575043,0.3808523118495941,1313.6622898578644,zibz1u55
0.7953410981697171,0.6655574043261231,16.881803512573242,18.15350341796875,0.3298797011375427,0.3335946202278137,0.39981889724731445,1177.684513092041,h9c7ubhj
0.6772046589018302,0.4841930116472546,16.28841209411621,17.40277099609375,0.3181937336921692,0.39035120606422424,0.41338300704956055,780.8367528915405,vsz7luvh
0.6289517470881864,0.5840266222961731,14.47445297241211,15.481144905090332,0.2888452708721161,0.2955654561519623,0.4134068191051483,796.0316088199615,7yzml37w
