loss,ssl_loss,svm_accuracy,knn_accuracy,perplexity,val_perplexity,mean_abs_corr_off_diagonal,mean_abs_cos_sim_off_diagonal,val_loss,training_time,run_id
,,,,,1.1153662204742432,,,2.8802146911621094,,wrmiqykz
,,,,,1.1210037469863892,,,2.8817219734191895,,wrmiqykz
,,,,,,,,,,wrmiqykz
,,0.6651515151515152,0.6121212121212121,,,,,,,wrmiqykz
,,,,,,,,,,wrmiqykz
,,,,,,,,,,wrmiqykz
,,,,,,0.1950739622116089,,,,wrmiqykz
,,,,,,,0.21076816320419312,,,wrmiqykz
,,,,,,,,,,wrmiqykz
,,,,,,,,,,wrmiqykz
,,,,,,,,,,wrmiqykz
,,,,,,,,,,wrmiqykz
,,,,,,,,,,wrmiqykz
,,,,,,,,,,wrmiqykz
5.600611686706543,,,,24.00879669189453,,,,,,wrmiqykz
5.454590320587158,,,,19.471284866333008,,,,,,wrmiqykz
5.360157489776611,,,,18.27339744567871,,,,,,wrmiqykz
5.31722354888916,,,,17.05071449279785,,,,,,wrmiqykz
5.280881881713867,,,,16.231191635131836,,,,,,wrmiqykz
5.35059118270874,,,,16.381967544555664,,,,,,wrmiqykz
5.375085353851318,,,,16.235124588012695,,,,,,wrmiqykz
5.342883110046387,,,,16.412179946899414,,,,,,wrmiqykz
5.322147369384766,,,,16.342559814453125,,,,,,wrmiqykz
5.392981052398682,,,,16.423189163208008,,,,,,wrmiqykz
5.402017593383789,,,,16.381113052368164,,,,,,wrmiqykz
5.435357093811035,,,,16.499250411987305,,,,,,wrmiqykz
5.488284587860107,,,,16.48978042602539,,,,,,wrmiqykz
5.5303635597229,,,,16.4860897064209,,,,,,wrmiqykz
5.535732746124268,,,,16.699275970458984,,,,,,wrmiqykz
5.567075252532959,,,,16.630569458007812,,,,,,wrmiqykz
5.652379035949707,,,,16.65305519104004,,,,,,wrmiqykz
5.681246757507324,,,,16.715356826782227,,,,,,wrmiqykz
5.6919121742248535,,,,16.829792022705078,,,,,,wrmiqykz
5.710097789764404,,,,16.776548385620117,,,,,,wrmiqykz
5.7156548500061035,,,,16.822425842285156,,,,,,wrmiqykz
5.779263973236084,,,,16.845457077026367,,,,,,wrmiqykz
5.754775524139404,,,,17.079862594604492,,,,,,wrmiqykz
5.830296039581299,,,,17.12126922607422,,,,,,wrmiqykz
5.73453426361084,,,,17.14752960205078,,,,,,wrmiqykz
5.853981971740723,,,,17.355518341064453,,,,,,wrmiqykz
5.775274276733398,,,,17.367828369140625,,,,,,wrmiqykz
5.73866605758667,,,,17.35187530517578,,,,,,wrmiqykz
6.826233863830566,,,,17.146446228027344,,,,,,wrmiqykz
,,,,,,,,,,wrmiqykz
5.854008197784424,,,,17.338481903076172,,,,,,wrmiqykz
5.767172813415527,,,,17.578529357910156,,,,,,wrmiqykz
5.836651802062988,,,,17.84639549255371,,,,,,wrmiqykz
5.543837070465088,,,,18.1292724609375,,,,,,wrmiqykz
5.671853065490723,,,,18.386260986328125,,,,,,wrmiqykz
5.480218887329102,,,,18.060518264770508,,,,,,wrmiqykz
5.424862384796143,,,,18.20880126953125,,,,,,wrmiqykz
5.269881248474121,,,,18.423770904541016,,,,,,wrmiqykz
5.397177219390869,,,,18.502737045288086,,,,,,wrmiqykz
5.258582592010498,,,,18.56087875366211,,,,,,wrmiqykz
5.163418292999268,,,,18.48748016357422,,,,,,wrmiqykz
5.1631879806518555,,,,18.631385803222656,,,,,,wrmiqykz
5.04036283493042,,,,18.70095443725586,,,,,,wrmiqykz
4.894848823547363,,,,18.727617263793945,,,,,,wrmiqykz
5.050018787384033,,,,18.624290466308594,,,,,,wrmiqykz
4.885295391082764,,,,18.628068923950195,,,,,,wrmiqykz
4.907907962799072,,,,18.543840408325195,,,,,,wrmiqykz
4.959153175354004,,,,18.66356658935547,,,,,,wrmiqykz
4.818498134613037,,,,18.59862518310547,,,,,,wrmiqykz
4.8875627517700195,,,,18.59026336669922,,,,,,wrmiqykz
4.810575485229492,,,,18.72667121887207,,,,,,wrmiqykz
4.663553237915039,,,,18.90656852722168,,,,,,wrmiqykz
4.600255966186523,,,,19.016441345214844,,,,,,wrmiqykz
4.677533149719238,,,,19.012855529785156,,,,,,wrmiqykz
4.590202331542969,,,,19.03853416442871,,,,,,wrmiqykz
4.640256881713867,,,,19.03451156616211,,,,,,wrmiqykz
4.527653217315674,,,,18.9810733795166,,,,,,wrmiqykz
4.355953216552734,,,,19.01251983642578,,,,,,wrmiqykz
5.389543056488037,,,,18.77099609375,,,,,,wrmiqykz
,,,,,,,,,,wrmiqykz
4.445504188537598,,,,18.79961585998535,,,,,,wrmiqykz
4.3250732421875,,,,18.773351669311523,,,,,,wrmiqykz
4.586935997009277,,,,18.715564727783203,,,,,,wrmiqykz
4.421142578125,,,,18.550739288330078,,,,,,wrmiqykz
4.397861003875732,,,,18.48604393005371,,,,,,wrmiqykz
4.356332302093506,,,,18.403396606445312,,,,,,wrmiqykz
4.49733304977417,,,,18.475873947143555,,,,,,wrmiqykz
