FID,IS_mean,IS_std,run_id
3.983221931316186,1.7235097885131836,0.03586743399500847,34j26ll1
6.838587132536858,1.6550004482269287,0.06655235588550568,bbsjins7
3.339237000095564,1.792172074317932,0.039155274629592896,3oan5ax6
3.459609524415459,1.7724539041519165,0.037015657871961594,f1uqnz4y
