kurtosis,coverage,entropy,FID,IS_mean,prior_loss,IS_std,skewness,variety (Gini),run_id
18.560763844969763,0.6890624761581421,2.701794385910034,2.474471677001455,1.4534727334976196,0.671892523765564,0.030529489740729332,4.26533647807175,0.5819875001907349,dmidcf5l
