kurtosis,coverage,entropy,FID,IS_mean,prior_loss,IS_std,skewness,variety (Gini),run_id
19.132984520898983,0.4190624952316284,2.1196203231811523,13.657987504805028,3.502227306365967,0.009296204894781113,0.03867655619978905,4.435408968416733,0.7182291746139526,ul1a1wnw
