svm_accuracy,knn_accuracy,perplexity,val_perplexity,mean_abs_corr_off_diagonal,mean_abs_cos_sim_off_diagonal,val_loss,training_time,run_id
0.8371111111111111,0.8822222222222222,15.528346061706545,13.554272651672363,0.348930686712265,0.3431943655014038,0.1928330659866333,1372.7704627513883,flm0wpbe
0.8306666666666667,0.882,17.016489028930664,13.755332946777344,0.37023457884788513,0.3637493848800659,0.19804808497428897,1552.1133470535278,o2d0v7hj
0.8262222222222222,0.89,10.022933959960938,7.679328441619873,0.3376164436340332,0.32907313108444214,0.24903926253318787,2476.361930370331,3ju440sc
0.8588888888888889,0.8857777777777778,14.439988136291504,12.489306449890137,0.28051435947418213,0.2722693383693695,0.18141886591911316,1586.9600558280945,dl0d8k2n
