kurtosis,coverage,entropy,FID,IS_mean,prior_loss,IS_std,skewness,variety (Gini),run_id
2.4331966392000854,0.6565625071525574,3.226187944412231,21.617355273915297,4.283046245574951,1.3518998622894287,0.34972715377807617,1.7930778603070323,0.3706875145435333,8vh7vetb
