FID,IS_mean,IS_std,run_id
3.9551780779562113,1.241742730140686,0.03231995552778244,df33rn9f
3.7924049003409954,1.2470786571502686,0.02831302210688591,fs71r4yp
3.3339675193899465,1.2878676652908323,0.031127579510211945,h9kvq5wm
3.6071078193313593,1.2685487270355225,0.025841355323791504,sbhxwgkr
