kurtosis,coverage,entropy,FID,IS_mean,prior_loss,IS_std,skewness,variety (Gini),run_id
8.021883119957327,0.5778124928474426,2.9593024253845215,7.825285609570573,1.3813860416412354,0.18063297867774963,0.01863618940114975,2.753782442463538,0.5256944298744202,md34abzi
2.9415002090138413,0.5778124928474426,2.988676071166992,5.544799003202965,1.208427667617798,0.3137318193912506,0.017262065783143044,1.962452752141995,0.5215416550636292,r9jn8jvk
