loss,ssl_loss,svm_accuracy,knn_accuracy,perplexity,val_perplexity,mean_abs_corr_off_diagonal,mean_abs_cos_sim_off_diagonal,val_loss,training_time,run_id
0.0509980171918869,,0.4138244066917391,0.35533653222668915,16.31816291809082,6.349068641662598,0.37932920455932617,0.36548587679862976,0.036063678562641144,10590.537873744965,o08kz4wp
