kurtosis,coverage,entropy,FID,IS_mean,prior_loss,IS_std,skewness,variety (Gini),run_id
1.8177487785616384,0.6928125023841858,3.0080454349517822,2.9494038167392755,1.3646340370178225,1.0121904611587524,0.08002381026744843,1.7899577053666456,0.5035833120346069,26yytsgp
4.7590693809548945,0.7881249785423279,3.204014301300049,3.6164618692900543,1.3552496433258057,1.1017050743103027,0.05646490305662155,2.1273510744405635,0.3901000022888184,7177xfbi
