kurtosis,coverage,entropy,FID,IS_mean,prior_loss,IS_std,skewness,variety (Gini),run_id
2.6744203409485445,0.7606250047683716,3.1816816329956055,2.2886560376944174,1.3341585397720337,0.5127320289611816,0.046352118253707886,1.6414722919967115,0.41469165682792664,3phnqcqa
2.702931549446036,0.7090625166893005,2.934105157852173,4.854141766922789,1.159330129623413,0.12892377376556396,0.04470276087522507,2.065962118074839,0.5142999887466431,fly9zjfv
