kurtosis,coverage,entropy,FID,IS_mean,prior_loss,IS_std,skewness,variety (Gini),run_id
,,,,,2.552757740020752,,,,w98su28p
,,,,,2.867882251739502,,,,w98su28p
,,,,,2.780771493911743,,,,w98su28p
,,,,,2.7836713790893555,,,,w98su28p
,,,,,2.7357072830200195,,,,w98su28p
,,,,,2.8445417881011963,,,,w98su28p
,,,,,2.6060757637023926,,,,w98su28p
,,,,,2.612604856491089,,,,w98su28p
,,,,,2.6618549823760986,,,,w98su28p
,,,,,2.79565167427063,,,,w98su28p
,,,,,2.541242837905884,,,,w98su28p
,,,,,2.6216771602630615,,,,w98su28p
,,,,,2.390691041946411,,,,w98su28p
,,,,,2.3156583309173584,,,,w98su28p
,,,,,2.79521107673645,,,,w98su28p
,,,,,2.610511302947998,,,,w98su28p
,,,,,2.28281569480896,,,,w98su28p
,,,,,2.1572179794311523,,,,w98su28p
,,,,,2.1417384147644043,,,,w98su28p
,,,,,2.149939775466919,,,,w98su28p
,,,,,2.035470724105835,,,,w98su28p
,,,,,2.0022132396698,,,,w98su28p
,,,,,2.3346550464630127,,,,w98su28p
,,,,,2.2784829139709473,,,,w98su28p
,,,,,2.603896141052246,,,,w98su28p
,,,,,2.2639758586883545,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,2.007563591003418,,,,w98su28p
,,,,,2.1551201343536377,,,,w98su28p
,,,,,2.011427640914917,,,,w98su28p
,,,,,1.8310497999191284,,,,w98su28p
,,,,,2.0522220134735107,,,,w98su28p
,,,,,1.8338358402252197,,,,w98su28p
,,,,,2.647671937942505,,,,w98su28p
,,,,,1.9426101446151733,,,,w98su28p
,,,,,2.1824231147766113,,,,w98su28p
,,,,,2.6201446056365967,,,,w98su28p
,,,,,2.1018853187561035,,,,w98su28p
,,,,,2.6998910903930664,,,,w98su28p
,,,,,1.7687320709228516,,,,w98su28p
,,,,,2.6632673740386963,,,,w98su28p
,,,,,2.3371965885162354,,,,w98su28p
,,,,,2.659083843231201,,,,w98su28p
,,,,,1.8735699653625488,,,,w98su28p
,,,,,2.931175708770752,,,,w98su28p
,,,,,1.7434204816818237,,,,w98su28p
,,,,,2.2739157676696777,,,,w98su28p
,,,,,2.7356345653533936,,,,w98su28p
,,,,,1.901515245437622,,,,w98su28p
,,,,,1.7295410633087158,,,,w98su28p
,,,,,1.6607682704925537,,,,w98su28p
,,,,,2.5905508995056152,,,,w98su28p
,,,,,1.6876399517059326,,,,w98su28p
,,,,,1.6213384866714478,,,,w98su28p
,,,,,1.7266582250595093,,,,w98su28p
,,,,,1.5907344818115234,,,,w98su28p
,,,,,1.7403595447540283,,,,w98su28p
,,,,,1.8157401084899902,,,,w98su28p
,,,,,2.813002347946167,,,,w98su28p
,,,,,2.048196315765381,,,,w98su28p
,,,,,1.7762775421142578,,,,w98su28p
,,,,,2.2956743240356445,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,1.8537763357162476,,,,w98su28p
,,,,,2.3573074340820312,,,,w98su28p
,,,,,2.227734088897705,,,,w98su28p
,,,,,1.90459406375885,,,,w98su28p
,,,,,1.5214790105819702,,,,w98su28p
,,,,,2.82593035697937,,,,w98su28p
,,,,,1.5311100482940674,,,,w98su28p
,,,,,2.265693426132202,,,,w98su28p
,,,,,2.747466802597046,,,,w98su28p
,,,,,2.1949949264526367,,,,w98su28p
,,,,,1.5821268558502197,,,,w98su28p
,,,,,2.9671051502227783,,,,w98su28p
,,,,,2.222503662109375,,,,w98su28p
,,,,,1.9659239053726196,,,,w98su28p
,,,,,2.1825883388519287,,,,w98su28p
,,,,,1.6747167110443115,,,,w98su28p
,,,,,1.5285221338272095,,,,w98su28p
,,,,,2.093064069747925,,,,w98su28p
,,,,,2.3445117473602295,,,,w98su28p
,,,,,2.212665557861328,,,,w98su28p
,,,,,1.4770145416259766,,,,w98su28p
,,,,,1.6427569389343262,,,,w98su28p
,,,,,2.6166791915893555,,,,w98su28p
,,,,,2.3016879558563232,,,,w98su28p
,,,,,2.6651899814605713,,,,w98su28p
,,,,,2.3495471477508545,,,,w98su28p
,,,,,1.7390482425689697,,,,w98su28p
,,,,,2.2338626384735107,,,,w98su28p
,,,,,1.6620063781738281,,,,w98su28p
,,,,,2.139232873916626,,,,w98su28p
,,,,,2.2982187271118164,,,,w98su28p
,,,,,1.609317421913147,,,,w98su28p
,,,,,2.7372617721557617,,,,w98su28p
,,,,,1.8057401180267334,,,,w98su28p
,,,,,1.7441142797470093,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,2.5714235305786133,,,,w98su28p
,,,,,2.4872419834136963,,,,w98su28p
,,,,,1.5631338357925415,,,,w98su28p
,,,,,2.4242002964019775,,,,w98su28p
,,,,,2.499178647994995,,,,w98su28p
,,,,,1.4706412553787231,,,,w98su28p
,,,,,2.5709123611450195,,,,w98su28p
,,,,,1.7117424011230469,,,,w98su28p
,,,,,2.7669854164123535,,,,w98su28p
,,,,,1.9567923545837402,,,,w98su28p
,,,,,2.5373823642730713,,,,w98su28p
,,,,,1.7615623474121094,,,,w98su28p
,,,,,2.1520447731018066,,,,w98su28p
,,,,,2.0240628719329834,,,,w98su28p
,,,,,1.3953499794006348,,,,w98su28p
,,,,,2.4076857566833496,,,,w98su28p
,,,,,2.7418198585510254,,,,w98su28p
,,,,,1.3910449743270874,,,,w98su28p
,,,,,1.5952644348144531,,,,w98su28p
,,,,,1.6016671657562256,,,,w98su28p
,,,,,2.2427046298980713,,,,w98su28p
,,,,,1.3698872327804565,,,,w98su28p
,,,,,1.7810862064361572,,,,w98su28p
,,,,,2.7197582721710205,,,,w98su28p
,,,,,1.9243242740631104,,,,w98su28p
,,,,,1.5288530588150024,,,,w98su28p
,,,,,2.8322768211364746,,,,w98su28p
,,,,,2.560845136642456,,,,w98su28p
,,,,,1.2612851858139038,,,,w98su28p
,,,,,1.379596471786499,,,,w98su28p
,,,,,2.2825284004211426,,,,w98su28p
,,,,,2.253783702850342,,,,w98su28p
,,,,,2.4303925037384033,,,,w98su28p
,,,,,2.6212518215179443,,,,w98su28p
,,,,,1.2955681085586548,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,1.3395589590072632,,,,w98su28p
,,,,,2.20712947845459,,,,w98su28p
,,,,,1.8318829536437988,,,,w98su28p
,,,,,1.8079510927200317,,,,w98su28p
,,,,,1.4069626331329346,,,,w98su28p
,,,,,1.9692950248718262,,,,w98su28p
,,,,,2.5091018676757812,,,,w98su28p
,,,,,2.188324451446533,,,,w98su28p
,,,,,2.0686583518981934,,,,w98su28p
,,,,,1.1009883880615234,,,,w98su28p
,,,,,1.6705660820007324,,,,w98su28p
,,,,,1.8331260681152344,,,,w98su28p
,,,,,1.0686060190200806,,,,w98su28p
,,,,,1.7367191314697266,,,,w98su28p
,,,,,1.020788311958313,,,,w98su28p
,,,,,1.6710150241851807,,,,w98su28p
,,,,,1.295660138130188,,,,w98su28p
,,,,,1.501493215560913,,,,w98su28p
,,,,,1.2623239755630493,,,,w98su28p
,,,,,1.239498496055603,,,,w98su28p
,,,,,2.283113956451416,,,,w98su28p
,,,,,2.5471644401550293,,,,w98su28p
,,,,,0.9879810214042664,,,,w98su28p
,,,,,1.6670691967010498,,,,w98su28p
,,,,,1.1128545999526978,,,,w98su28p
,,,,,1.1338773965835571,,,,w98su28p
,,,,,1.422851324081421,,,,w98su28p
,,,,,0.9783278703689575,,,,w98su28p
,,,,,2.607454538345337,,,,w98su28p
,,,,,0.8901076912879944,,,,w98su28p
,,,,,1.0346856117248535,,,,w98su28p
,,,,,1.1298727989196777,,,,w98su28p
,,,,,1.6633696556091309,,,,w98su28p
,,,,,1.0373955965042114,,,,w98su28p
,,,,,1.1588239669799805,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,2.5307693481445312,,,,w98su28p
,,,,,1.446699619293213,,,,w98su28p
,,,,,1.1670702695846558,,,,w98su28p
,,,,,1.3242230415344238,,,,w98su28p
,,,,,1.7173302173614502,,,,w98su28p
,,,,,2.079289674758911,,,,w98su28p
,,,,,1.4166418313980103,,,,w98su28p
,,,,,1.9487112760543823,,,,w98su28p
,,,,,2.023831605911255,,,,w98su28p
,,,,,1.284104824066162,,,,w98su28p
,,,,,0.801819384098053,,,,w98su28p
,,,,,1.3286124467849731,,,,w98su28p
,,,,,1.7489001750946045,,,,w98su28p
,,,,,0.8592453002929688,,,,w98su28p
,,,,,1.1553205251693726,,,,w98su28p
,,,,,2.007458448410034,,,,w98su28p
,,,,,2.505547523498535,,,,w98su28p
,,,,,0.7206375598907471,,,,w98su28p
,,,,,1.1556427478790283,,,,w98su28p
,,,,,1.4939709901809692,,,,w98su28p
,,,,,1.1001986265182495,,,,w98su28p
,,,,,1.1571348905563354,,,,w98su28p
,,,,,2.081125020980835,,,,w98su28p
,,,,,2.6478333473205566,,,,w98su28p
,,,,,1.074615478515625,,,,w98su28p
,,,,,1.8750061988830566,,,,w98su28p
,,,,,2.365565776824951,,,,w98su28p
,,,,,0.7240050435066223,,,,w98su28p
,,,,,1.2999004125595093,,,,w98su28p
,,,,,0.7808491587638855,,,,w98su28p
,,,,,1.9360681772232056,,,,w98su28p
,,,,,1.1677342653274536,,,,w98su28p
,,,,,0.9422186613082886,,,,w98su28p
,,,,,1.712096929550171,,,,w98su28p
,,,,,0.8864583373069763,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,0.6750173568725586,,,,w98su28p
,,,,,2.287351369857788,,,,w98su28p
,,,,,1.122287392616272,,,,w98su28p
,,,,,1.630935788154602,,,,w98su28p
,,,,,0.8835027813911438,,,,w98su28p
,,,,,0.8417996168136597,,,,w98su28p
,,,,,0.6940924525260925,,,,w98su28p
,,,,,2.5902090072631836,,,,w98su28p
,,,,,1.0245548486709595,,,,w98su28p
,,,,,1.0949537754058838,,,,w98su28p
,,,,,0.7228454351425171,,,,w98su28p
,,,,,0.6650156378746033,,,,w98su28p
,,,,,0.6398321986198425,,,,w98su28p
,,,,,0.7255913019180298,,,,w98su28p
,,,,,2.7202584743499756,,,,w98su28p
,,,,,2.1226401329040527,,,,w98su28p
,,,,,1.067052960395813,,,,w98su28p
,,,,,0.7366106510162354,,,,w98su28p
,,,,,1.695448398590088,,,,w98su28p
,,,,,0.6576844453811646,,,,w98su28p
,,,,,0.8585611581802368,,,,w98su28p
,,,,,2.8868815898895264,,,,w98su28p
,,,,,1.9165421724319458,,,,w98su28p
,,,,,1.6261955499649048,,,,w98su28p
,,,,,1.663843035697937,,,,w98su28p
,,,,,1.337563157081604,,,,w98su28p
,,,,,2.5159831047058105,,,,w98su28p
,,,,,2.8277509212493896,,,,w98su28p
,,,,,1.298288106918335,,,,w98su28p
,,,,,1.2479246854782104,,,,w98su28p
,,,,,1.6272683143615723,,,,w98su28p
,,,,,2.0233981609344482,,,,w98su28p
,,,,,0.6553121209144592,,,,w98su28p
,,,,,0.6204413771629333,,,,w98su28p
,,,,,0.6116507649421692,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,0.9597241878509521,,,,w98su28p
,,,,,2.6275928020477295,,,,w98su28p
,,,,,0.5914905667304993,,,,w98su28p
,,,,,1.606283187866211,,,,w98su28p
,,,,,2.4469997882843018,,,,w98su28p
,,,,,2.0186033248901367,,,,w98su28p
,,,,,1.4705424308776855,,,,w98su28p
,,,,,2.429455041885376,,,,w98su28p
,,,,,2.597316265106201,,,,w98su28p
,,,,,2.637587308883667,,,,w98su28p
,,,,,0.9283010959625244,,,,w98su28p
,,,,,0.7454872131347656,,,,w98su28p
,,,,,1.2752015590667725,,,,w98su28p
,,,,,1.578324556350708,,,,w98su28p
,,,,,1.9329090118408203,,,,w98su28p
,,,,,1.1435573101043701,,,,w98su28p
,,,,,0.9558969140052795,,,,w98su28p
,,,,,1.2763519287109375,,,,w98su28p
,,,,,0.5836051106452942,,,,w98su28p
,,,,,0.5593622922897339,,,,w98su28p
,,,,,2.066582679748535,,,,w98su28p
,,,,,2.3220739364624023,,,,w98su28p
,,,,,0.7280122637748718,,,,w98su28p
,,,,,1.2424943447113037,,,,w98su28p
,,,,,2.638399839401245,,,,w98su28p
,,,,,0.7980521321296692,,,,w98su28p
,,,,,1.948866367340088,,,,w98su28p
,,,,,0.5727828741073608,,,,w98su28p
,,,,,0.6822555661201477,,,,w98su28p
,,,,,2.394275426864624,,,,w98su28p
,,,,,0.769900918006897,,,,w98su28p
,,,,,2.0695433616638184,,,,w98su28p
,,,,,0.6773441433906555,,,,w98su28p
,,,,,0.55991131067276,,,,w98su28p
,,,,,2.0536487102508545,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,1.424665927886963,,,,w98su28p
,,,,,1.5924665927886963,,,,w98su28p
,,,,,0.8208827376365662,,,,w98su28p
,,,,,2.0540242195129395,,,,w98su28p
,,,,,1.4754198789596558,,,,w98su28p
,,,,,1.1571177244186401,,,,w98su28p
,,,,,0.7901723384857178,,,,w98su28p
,,,,,0.5260068774223328,,,,w98su28p
,,,,,0.4897032678127289,,,,w98su28p
,,,,,0.5068852305412292,,,,w98su28p
,,,,,0.5365961194038391,,,,w98su28p
,,,,,0.4820738732814789,,,,w98su28p
,,,,,2.285886526107788,,,,w98su28p
,,,,,0.4937019348144531,,,,w98su28p
,,,,,0.4905027151107788,,,,w98su28p
,,,,,1.0401355028152466,,,,w98su28p
,,,,,0.8675094842910767,,,,w98su28p
,,,,,1.6436904668807983,,,,w98su28p
,,,,,0.9904528856277466,,,,w98su28p
,,,,,2.2514655590057373,,,,w98su28p
,,,,,0.6848878860473633,,,,w98su28p
,,,,,1.6109362840652466,,,,w98su28p
,,,,,0.8263739347457886,,,,w98su28p
,,,,,0.5581067800521851,,,,w98su28p
,,,,,2.4875569343566895,,,,w98su28p
,,,,,2.0253512859344482,,,,w98su28p
,,,,,0.46668240427970886,,,,w98su28p
,,,,,0.754901647567749,,,,w98su28p
,,,,,1.4747984409332275,,,,w98su28p
,,,,,1.6812169551849365,,,,w98su28p
,,,,,0.8431395888328552,,,,w98su28p
,,,,,0.7027358412742615,,,,w98su28p
,,,,,1.0285239219665527,,,,w98su28p
,,,,,2.3294246196746826,,,,w98su28p
,,,,,2.42600417137146,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,0.45627835392951965,,,,w98su28p
,,,,,1.118732213973999,,,,w98su28p
,,,,,2.0578536987304688,,,,w98su28p
,,,,,0.6654965281486511,,,,w98su28p
,,,,,1.1600421667099,,,,w98su28p
,,,,,2.2275891304016113,,,,w98su28p
,,,,,1.5833706855773926,,,,w98su28p
,,,,,2.58738112449646,,,,w98su28p
,,,,,1.262419581413269,,,,w98su28p
,,,,,1.9399374723434448,,,,w98su28p
,,,,,0.5745013952255249,,,,w98su28p
,,,,,1.1257052421569824,,,,w98su28p
,,,,,0.5912318825721741,,,,w98su28p
,,,,,2.196139097213745,,,,w98su28p
,,,,,2.0392556190490723,,,,w98su28p
,,,,,0.8335188627243042,,,,w98su28p
,,,,,0.5881080031394958,,,,w98su28p
,,,,,2.2857048511505127,,,,w98su28p
,,,,,1.1027095317840576,,,,w98su28p
,,,,,2.1266942024230957,,,,w98su28p
,,,,,1.6319422721862793,,,,w98su28p
,,,,,0.4220070540904999,,,,w98su28p
,,,,,0.8241454362869263,,,,w98su28p
,,,,,1.0416409969329834,,,,w98su28p
,,,,,1.5366742610931396,,,,w98su28p
,,,,,2.266160011291504,,,,w98su28p
,,,,,0.4913460910320282,,,,w98su28p
,,,,,1.29353666305542,,,,w98su28p
,,,,,0.4411400556564331,,,,w98su28p
,,,,,0.5776102542877197,,,,w98su28p
,,,,,0.4312498867511749,,,,w98su28p
,,,,,1.1831780672073364,,,,w98su28p
,,,,,1.7957801818847656,,,,w98su28p
,,,,,1.0282751321792603,,,,w98su28p
,,,,,0.74862140417099,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,2.2020926475524902,,,,w98su28p
,,,,,1.2200089693069458,,,,w98su28p
,,,,,1.8598637580871582,,,,w98su28p
,,,,,0.4312501549720764,,,,w98su28p
,,,,,0.39345091581344604,,,,w98su28p
,,,,,1.1575247049331665,,,,w98su28p
,,,,,0.37843745946884155,,,,w98su28p
,,,,,2.362440586090088,,,,w98su28p
,,,,,2.579509973526001,,,,w98su28p
,,,,,0.6377236843109131,,,,w98su28p
,,,,,1.5735057592391968,,,,w98su28p
,,,,,1.7609728574752808,,,,w98su28p
,,,,,0.4001086354255676,,,,w98su28p
,,,,,0.7405675649642944,,,,w98su28p
,,,,,1.0552109479904175,,,,w98su28p
,,,,,1.3983778953552246,,,,w98su28p
,,,,,0.5757086873054504,,,,w98su28p
,,,,,1.8551840782165527,,,,w98su28p
,,,,,0.9931239485740662,,,,w98su28p
,,,,,1.6073600053787231,,,,w98su28p
,,,,,2.627540111541748,,,,w98su28p
,,,,,0.5967094898223877,,,,w98su28p
,,,,,1.7710230350494385,,,,w98su28p
,,,,,1.6771005392074585,,,,w98su28p
,,,,,0.5765529274940491,,,,w98su28p
,,,,,0.4200229346752167,,,,w98su28p
,,,,,1.146453857421875,,,,w98su28p
,,,,,0.370128333568573,,,,w98su28p
,,,,,0.46548905968666077,,,,w98su28p
,,,,,0.36064866185188293,,,,w98su28p
,,,,,0.5477492809295654,,,,w98su28p
,,,,,1.3423998355865479,,,,w98su28p
,,,,,0.8620932102203369,,,,w98su28p
,,,,,0.9207515120506287,,,,w98su28p
,,,,,1.354597806930542,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,0.3250260353088379,,,,w98su28p
,,,,,1.745848536491394,,,,w98su28p
,,,,,1.8562172651290894,,,,w98su28p
,,,,,0.518676221370697,,,,w98su28p
,,,,,1.5522388219833374,,,,w98su28p
,,,,,0.3364298641681671,,,,w98su28p
,,,,,2.4606242179870605,,,,w98su28p
,,,,,1.585115671157837,,,,w98su28p
,,,,,2.375211000442505,,,,w98su28p
,,,,,0.8105810284614563,,,,w98su28p
,,,,,0.5827959179878235,,,,w98su28p
,,,,,1.900669813156128,,,,w98su28p
,,,,,0.36511409282684326,,,,w98su28p
,,,,,1.19395911693573,,,,w98su28p
,,,,,1.3542343378067017,,,,w98su28p
,,,,,1.6904865503311157,,,,w98su28p
,,,,,1.2340487241744995,,,,w98su28p
,,,,,0.5534654259681702,,,,w98su28p
,,,,,2.0716869831085205,,,,w98su28p
,,,,,0.5033087134361267,,,,w98su28p
,,,,,2.1592321395874023,,,,w98su28p
,,,,,2.505567789077759,,,,w98su28p
,,,,,1.77838933467865,,,,w98su28p
,,,,,0.7730960845947266,,,,w98su28p
,,,,,2.461744546890259,,,,w98su28p
,,,,,0.6824110150337219,,,,w98su28p
,,,,,0.7260908484458923,,,,w98su28p
,,,,,0.8617571592330933,,,,w98su28p
,,,,,0.3172636926174164,,,,w98su28p
,,,,,0.4569840431213379,,,,w98su28p
,,,,,2.281395673751831,,,,w98su28p
,,,,,1.3912584781646729,,,,w98su28p
,,,,,0.30910027027130127,,,,w98su28p
,,,,,0.7965210676193237,,,,w98su28p
,,,,,0.5807210206985474,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,0.30013713240623474,,,,w98su28p
,,,,,0.5685402750968933,,,,w98su28p
,,,,,1.7033131122589111,,,,w98su28p
,,,,,0.30484867095947266,,,,w98su28p
,,,,,0.4715665876865387,,,,w98su28p
,,,,,1.5224660634994507,,,,w98su28p
,,,,,1.2679784297943115,,,,w98su28p
,,,,,1.1819666624069214,,,,w98su28p
,,,,,2.0622668266296387,,,,w98su28p
,,,,,2.6026358604431152,,,,w98su28p
,,,,,1.3370815515518188,,,,w98su28p
,,,,,0.297903835773468,,,,w98su28p
,,,,,1.1109646558761597,,,,w98su28p
,,,,,0.7777742147445679,,,,w98su28p
,,,,,0.7357956767082214,,,,w98su28p
,,,,,0.5245876312255859,,,,w98su28p
,,,,,0.2874280512332916,,,,w98su28p
,,,,,1.9041657447814941,,,,w98su28p
,,,,,1.0334949493408203,,,,w98su28p
,,,,,0.6593961119651794,,,,w98su28p
,,,,,0.354606032371521,,,,w98su28p
,,,,,1.7558335065841675,,,,w98su28p
,,,,,2.0162417888641357,,,,w98su28p
,,,,,1.7173371315002441,,,,w98su28p
,,,,,2.197618007659912,,,,w98su28p
,,,,,1.3389678001403809,,,,w98su28p
,,,,,0.39691272377967834,,,,w98su28p
,,,,,1.5104552507400513,,,,w98su28p
,,,,,2.2204031944274902,,,,w98su28p
,,,,,1.858203411102295,,,,w98su28p
,,,,,0.36482059955596924,,,,w98su28p
,,,,,0.2770453095436096,,,,w98su28p
,,,,,1.7921864986419678,,,,w98su28p
,,,,,0.4010288119316101,,,,w98su28p
,,,,,1.7101731300354004,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,1.4418375492095947,,,,w98su28p
,,,,,1.5540050268173218,,,,w98su28p
,,,,,1.025998830795288,,,,w98su28p
,,,,,1.6202908754348755,,,,w98su28p
,,,,,0.26222994923591614,,,,w98su28p
,,,,,0.5002041459083557,,,,w98su28p
,,,,,1.3692961931228638,,,,w98su28p
,,,,,0.4007318615913391,,,,w98su28p
,,,,,1.953673243522644,,,,w98su28p
,,,,,2.510230779647827,,,,w98su28p
,,,,,0.28026679158210754,,,,w98su28p
,,,,,0.2928183376789093,,,,w98su28p
,,,,,2.0082736015319824,,,,w98su28p
,,,,,0.30071723461151123,,,,w98su28p
,,,,,1.1707063913345337,,,,w98su28p
,,,,,1.4428369998931885,,,,w98su28p
,,,,,0.27745094895362854,,,,w98su28p
,,,,,1.9585717916488647,,,,w98su28p
,,,,,0.4259536564350128,,,,w98su28p
,,,,,0.4810566008090973,,,,w98su28p
,,,,,0.5394138693809509,,,,w98su28p
,,,,,0.5018441081047058,,,,w98su28p
,,,,,1.7618956565856934,,,,w98su28p
,,,,,2.1198556423187256,,,,w98su28p
,,,,,2.5641965866088867,,,,w98su28p
,,,,,0.7783836126327515,,,,w98su28p
,,,,,1.1458154916763306,,,,w98su28p
,,,,,1.5621869564056396,,,,w98su28p
,,,,,0.9294509291648865,,,,w98su28p
,,,,,2.3639960289001465,,,,w98su28p
,,,,,0.2774609327316284,,,,w98su28p
,,,,,1.511826992034912,,,,w98su28p
,,,,,2.276095151901245,,,,w98su28p
,,,,,1.8487025499343872,,,,w98su28p
,,,,,0.2560466527938843,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,1.8039135932922363,,,,w98su28p
,,,,,2.471301794052124,,,,w98su28p
,,,,,0.2960774600505829,,,,w98su28p
,,,,,0.3573034703731537,,,,w98su28p
,,,,,2.14507794380188,,,,w98su28p
,,,,,0.37203264236450195,,,,w98su28p
,,,,,2.1322593688964844,,,,w98su28p
,,,,,1.2017996311187744,,,,w98su28p
,,,,,0.23671497404575348,,,,w98su28p
,,,,,0.6454882025718689,,,,w98su28p
,,,,,2.244513511657715,,,,w98su28p
,,,,,0.2366621494293213,,,,w98su28p
,,,,,2.307645559310913,,,,w98su28p
,,,,,1.731672763824463,,,,w98su28p
,,,,,2.032047748565674,,,,w98su28p
,,,,,2.388073682785034,,,,w98su28p
,,,,,1.5817291736602783,,,,w98su28p
,,,,,1.6358894109725952,,,,w98su28p
,,,,,2.271465301513672,,,,w98su28p
,,,,,1.1889002323150635,,,,w98su28p
,,,,,0.25661394000053406,,,,w98su28p
,,,,,0.22450165450572968,,,,w98su28p
,,,,,0.2452549785375595,,,,w98su28p
,,,,,0.2727070748806,,,,w98su28p
,,,,,1.357160210609436,,,,w98su28p
,,,,,2.108154058456421,,,,w98su28p
,,,,,1.0305994749069214,,,,w98su28p
,,,,,1.5595968961715698,,,,w98su28p
,,,,,1.3012006282806396,,,,w98su28p
,,,,,0.29159945249557495,,,,w98su28p
,,,,,1.673550009727478,,,,w98su28p
,,,,,0.6753461360931396,,,,w98su28p
,,,,,1.5959943532943726,,,,w98su28p
,,,,,1.3233485221862793,,,,w98su28p
,,,,,1.9151253700256348,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,1.6531435251235962,,,,w98su28p
,,,,,1.0613425970077515,,,,w98su28p
,,,,,0.8924626708030701,,,,w98su28p
,,,,,1.1577178239822388,,,,w98su28p
,,,,,1.0854911804199219,,,,w98su28p
,,,,,1.9648454189300537,,,,w98su28p
,,,,,0.5804513096809387,,,,w98su28p
,,,,,1.4327656030654907,,,,w98su28p
,,,,,1.5804611444473267,,,,w98su28p
,,,,,1.3028854131698608,,,,w98su28p
,,,,,2.00740385055542,,,,w98su28p
,,,,,2.3214051723480225,,,,w98su28p
,,,,,2.2436320781707764,,,,w98su28p
,,,,,0.33303406834602356,,,,w98su28p
,,,,,2.2498772144317627,,,,w98su28p
,,,,,1.6496999263763428,,,,w98su28p
,,,,,0.2908332943916321,,,,w98su28p
,,,,,1.121453881263733,,,,w98su28p
,,,,,1.9544092416763306,,,,w98su28p
,,,,,1.651056170463562,,,,w98su28p
,,,,,0.8799203634262085,,,,w98su28p
,,,,,0.3701959252357483,,,,w98su28p
,,,,,0.4335119426250458,,,,w98su28p
,,,,,0.4794366657733917,,,,w98su28p
,,,,,0.2433512955904007,,,,w98su28p
,,,,,0.5798145532608032,,,,w98su28p
,,,,,0.35206878185272217,,,,w98su28p
,,,,,1.911605715751648,,,,w98su28p
,,,,,0.3631507158279419,,,,w98su28p
,,,,,2.4316606521606445,,,,w98su28p
,,,,,0.25995752215385437,,,,w98su28p
,,,,,0.8524326682090759,,,,w98su28p
,,,,,1.8869277238845825,,,,w98su28p
,,,,,1.7604451179504395,,,,w98su28p
,,,,,0.29774054884910583,,,,w98su28p
,,,,,,,,,w98su28p
,,,,,0.35077306628227234,,,,w98su28p
,,,,,0.24095171689987183,,,,w98su28p
,,,,,1.9910718202590942,,,,w98su28p
