loss,ssl_loss,svm_accuracy,knn_accuracy,perplexity,val_perplexity,mean_abs_corr_off_diagonal,mean_abs_cos_sim_off_diagonal,val_loss,training_time,run_id
0.04881371557712555,,0.7148888888888889,0.7613333333333333,14.128780364990234,11.703661918640137,0.35492846369743347,0.35011133551597595,0.06296634674072266,1461.5665831565857,jka43son
