svm_accuracy,knn_accuracy,perplexity,val_perplexity,mean_abs_corr_off_diagonal,mean_abs_cos_sim_off_diagonal,val_loss,training_time,run_id
0.8793284365162645,0.7775445960125918,16.39963150024414,18.167882919311523,0.3435545265674591,0.3515605926513672,0.5245901346206665,1103.3694105148315,bmmz219h
0.8436516264428122,0.8132214060860441,15.889762878417969,17.248634338378906,0.35747361183166504,0.3632456362247467,0.4442635178565979,1042.6524636745453,ddlhogdf
0.8184679958027282,0.727177334732424,13.012877464294434,14.498111724853516,0.3794293403625488,0.3823906481266022,0.4612913131713867,1315.009506225586,s94jvqh9
0.8719832109129066,0.7785939139559287,13.390089988708496,14.459821701049805,0.33579206466674805,0.3387014865875244,0.5174741744995117,972.38658952713,rxzmimmx
