kurtosis,coverage,entropy,FID,IS_mean,prior_loss,IS_std,skewness,variety (Gini),run_id
11.029609248086311,0.6056249737739563,2.8444674015045166,1.7390079196698345,1.9458898305892944,0.4184070825576782,0.040382951498031616,3.1719640615409683,0.577750027179718,6hk00nwe
