FID,IS_mean,IS_std,run_id
2.2401465654310577,3.718331813812256,0.04968016967177391,apcd13xx
5.583290430156748,2.3013594150543213,0.036913786083459854,q9p1qb0r
3.2768529809354265,2.7683942317962646,0.06112400069832802,hc9p8x3c
3.614944845123429,2.979196548461914,0.06135714799165726,qcobjqle
