FID,IS_mean,IS_std,run_id
1.310003007613518,3.1524746417999268,0.1025025025010109,sat7cf27
2.0692378786869523,2.9550600051879883,0.06593156605958939,7ml0deun
2.372413408634345,3.4126179218292236,0.06235574185848236,2hi9vh7g
2.5917023513257824,2.5237631797790527,0.06937215477228165,amqjcoqa
