kurtosis,coverage,entropy,FID,IS_mean,prior_loss,IS_std,skewness,variety (Gini),run_id
-0.0453344272895424,0.5796874761581421,3.036581039428711,4.472745221173297,2.3723456859588623,0.49255287647247314,0.02924611419439316,1.1653955554958553,0.5010625123977661,ncdhjj3t
