loss,ssl_loss,svm_accuracy,knn_accuracy,perplexity,val_perplexity,mean_abs_corr_off_diagonal,mean_abs_cos_sim_off_diagonal,val_loss,training_time,run_id
0.8855136632919312,,0.8272727272727273,0.7772727272727272,25.47264289855957,25.664142608642575,0.30349645018577576,0.303340345621109,0.13736407458782196,7846.939826965332,cor1rgk7
